# BUSCO version is: 3.0.2
# The lineage dataset is: endopterygota_odb9 (Creation date: 2016-02-13, number of species: 35, number of BUSCOs: 2442)
# To reproduce this run: python /pub46/samw/bin/busco_v3/scripts/run_BUSCO.py -i ./SSC_integrated_renamed.fa -o Px_Chrs -l /pub46/samw/bin/busco_v3/DB/endopterygota_odb9/ -m genome -c 60 --long --limit 4 -z -sp heliconius_melpomene1
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG090R07SH	Complete	Chr17	8802721	8804543	463.2	297
EOG090R07SP	Complete	Chr06	8307652	8314047	189.3	94
EOG090R07SX	Complete	Chr24	4338424	4339962	773.9	371
EOG090R07TD	Complete	Chr21	6947229	6948173	315.7	177
EOG090R07TK	Complete	Chr28	5856055	5866548	404.2	382
EOG090R07U2	Complete	Chr06	11529806	11533849	438.8	325
EOG090R07U3	Complete	Chr15	9924841	9927186	507.6	293
EOG090R07UE	Complete	Chr05	6346371	6352741	426.3	245
EOG090R07UN	Complete	Chr29	5999637	6002620	465.3	525
EOG090R07VA	Complete	Chr06	5846738	5857256	361.3	306
EOG090R07VG	Complete	Chr22	4651242	4652961	449.0	231
EOG090R07VO	Complete	Chr15	11151198	11152224	432.6	228
EOG090R07W7	Complete	Chr10	1330037	1331773	580.0	291
EOG090R07WF	Complete	Chr12	7521198	7532349	580.7	363
EOG090R07WG	Complete	Chr17	8094995	8098948	305.1	311
EOG090R07WH	Complete	Chr25	4153180	4155517	541.0	356
EOG090R07WJ	Complete	Chr29	3687596	3693767	379.4	240
EOG090R07WT	Complete	Chr15	5572579	5575474	407.8	267
EOG090R07WV	Complete	Chr13	5647469	5650283	440.9	326
EOG090R07WZ	Complete	Chr03	3132732	3137511	489.9	266
EOG090R07XJ	Complete	Chr09	10721319	10726102	594.7	325
EOG090R07Y2	Complete	Chr05	1506026	1506925	411.2	254
EOG090R07Y8	Complete	Chr19	4128688	4131437	527.6	283
EOG090R07YF	Complete	Chr25	2951833	2952964	500.1	267
EOG090R07YJ	Complete	Chr17	4860416	4864852	449.4	333
EOG090R07Z3	Complete	Chr17	9098248	9104600	466.5	275
EOG090R07ZX	Complete	Chr04	3762003	3764011	462.0	370
EOG090R080O	Complete	Chr16	482370	493397	583.2	692
EOG090R0812	Complete	Chr22	2225552	2231483	544.3	311
EOG090R0815	Complete	Chr23	4777816	4782215	527.9	359
EOG090R081E	Complete	Chr13	6166077	6168578	306.5	206
EOG090R081G	Fragmented	Chr06	7459649	7471206	168.5	204
EOG090R081J	Complete	Chr09	6230475	6234342	512.7	317
EOG090R081M	Fragmented	Chr16	1273044	1275758	277.5	260
EOG090R0824	Complete	Chr03	4158259	4164636	552.5	329
EOG090R0827	Complete	Chr12	417976	420308	369.3	256
EOG090R082R	Missing
EOG090R0842	Complete	Chr03	3204757	3205761	454.6	258
EOG090R084F	Complete	Chr25	4168708	4174022	613.0	318
EOG090R084G	Complete	Chr10	9792614	9794707	517.7	401
EOG090R084O	Fragmented	Chr14	1648261	1655930	139.0	126
EOG090R084S	Complete	Chr14	11088529	11093360	349.0	250
EOG090R0858	Complete	Chr21	595666	597122	444.9	275
EOG090R0859	Complete	Chr05	7416845	7418575	459.3	361
EOG090R085D	Complete	Chr23	6818119	6834749	441.1	276
EOG090R085K	Complete	Chr29	9086817	9093533	372.7	485
EOG090R085Y	Complete	Chr18	641278	654332	183.8	133
EOG090R0868	Complete	Chr04	11613790	11633137	478.0	339
EOG090R086G	Complete	Chr03	797618	804238	292.6	175
EOG090R086N	Complete	Chr21	7670741	7677897	397.2	392
EOG090R086P	Fragmented	Chr23	5656728	5662706	167.6	156
EOG090R086W	Complete	Chr13	5887849	5890647	479.4	329
EOG090R087N	Complete	Chr04	6827288	6829540	640.8	356
EOG090R087Z	Complete	Chr16	2722584	2725134	273.8	162
EOG090R088D	Complete	Chr20	2366223	2367359	328.8	340
EOG090R088S	Complete	Chr07	9419064	9420038	504.3	281
EOG090R0891	Complete	Chr17	11691000	11698235	301.5	334
EOG090R089L	Complete	Chr25	4240478	4242530	365.7	230
EOG090R089Y	Complete	Chr10	6738254	6739048	362.2	213
EOG090R08A7	Complete	Chr19	7084972	7086047	518.4	229
EOG090R08A9	Complete	Chr13	3140867	3143238	438.4	274
EOG090R08AC	Complete	Chr11	455676	467710	669.5	340
EOG090R08AL	Complete	Chr15	8070216	8071382	370.7	241
EOG090R08AM	Complete	Chr25	1108036	1110590	400.8	261
EOG090R08AV	Complete	Chr02	3937248	3943805	461.6	303
EOG090R08AW	Complete	Chr07	8670547	8678122	411.5	279
EOG090R08AX	Complete	Chr07	7948058	7960781	431.7	284
EOG090R08B2	Complete	Chr04	5845417	5847157	458.3	257
EOG090R08BX	Complete	Chr16	1021568	1038859	425.3	243
EOG090R08CK	Complete	Chr09	9312958	9325646	537.1	288
EOG090R08D5	Complete	Chr03	5283535	5284871	612.6	269
EOG090R08D7	Complete	Chr1z	899297	905201	462.2	246
EOG090R08DL	Fragmented	Chr03	5552153	5554504	325.0	223
EOG090R08DQ	Complete	Chr09	4606657	4611214	344.6	220
EOG090R08DR	Missing
EOG090R08EA	Complete	Chr23	2486609	2493390	570.6	448
EOG090R08EC	Complete	Chr06	5563137	5570163	457.9	271
EOG090R08EK	Complete	Chr08	3336987	3346088	482.0	413
EOG090R08EQ	Complete	Chr21	2735453	2745141	643.6	329
EOG090R08EV	Complete	Chr15	694521	695876	590.6	362
EOG090R08EY	Complete	Chr25	1604764	1615759	156.5	171
EOG090R08F5	Complete	Chr10	484619	485782	508.5	323
EOG090R08F6	Missing
EOG090R08FB	Complete	Chr04	3118984	3120134	343.4	232
EOG090R08FW	Complete	Chr04	10890941	10893249	641.7	291
EOG090R08G0	Complete	Chr18	5753653	5756577	440.0	264
EOG090R08G2	Complete	Chr23	163500	164567	585.7	319
EOG090R08G9	Complete	Chr29	8031964	8032977	424.6	276
EOG090R08GH	Complete	Chr25	5106262	5116070	316.9	1032
EOG090R08GS	Complete	Chr05	5042251	5046957	446.5	292
EOG090R08H8	Complete	Chr21	3333953	3341635	391.3	294
EOG090R08HH	Complete	Chr03	4389065	4406314	413.6	240
EOG090R08I5	Complete	Chr17	4095817	4099860	269.0	222
EOG090R08IC	Complete	Chr29	5476747	5477774	321.7	221
EOG090R08IG	Complete	Chr06	11430488	11437849	367.6	261
EOG090R08IY	Complete	Chr04	3281719	3284489	621.1	474
EOG090R08J1	Complete	Chr28	1107857	1108690	284.4	230
EOG090R08JL	Complete	Chr05	10678327	10687206	508.2	256
EOG090R08JM	Complete	Chr19	2813826	2814845	434.4	299
EOG090R08K3	Complete	Chr16	3091794	3104441	666.1	355
EOG090R08K9	Complete	Chr12	6794526	6795533	577.5	315
EOG090R08KA	Complete	Chr17	7793019	7794830	527.7	289
EOG090R08KH	Complete	Chr19	5269084	5272475	423.5	265
EOG090R08L1	Complete	Chr12	10276333	10277346	377.6	241
EOG090R08LD	Complete	Chr07	4854206	4860519	394.7	299
EOG090R08M5	Missing
EOG090R08MG	Complete	Chr27	1250344	1256389	305.5	172
EOG090R08NS	Complete	Chr03	3878067	3884413	439.2	303
EOG090R08P0	Complete	Chr16	1407929	1414755	449.0	457
EOG090R08PB	Complete	Chr19	5304452	5309170	297.2	180
EOG090R08PK	Complete	Chr29	9501941	9504260	638.9	399
EOG090R08PX	Complete	Chr04	10685787	10689282	410.0	253
EOG090R08PY	Fragmented	Chr15	1091404	1092156	195.7	142
EOG090R08QH	Complete	Chr04	7031870	7033512	558.0	321
EOG090R08QN	Complete	Chr04	4918329	4925507	158.3	164
EOG090R08R4	Complete	Chr15	2325871	2327450	363.5	271
EOG090R08R7	Complete	Chr03	4090884	4093178	604.0	346
EOG090R08RA	Complete	Chr17	9821705	9823063	459.8	381
EOG090R08RJ	Complete	Chr29	4843896	4847049	395.6	237
EOG090R08RL	Complete	Chr09	4519752	4534775	517.9	302
EOG090R08S2	Complete	Chr10	11486108	11492950	696.0	557
EOG090R08SB	Missing
EOG090R08SD	Complete	Chr03	3696722	3699256	551.7	591
EOG090R08SL	Complete	Chr27	5307518	5317500	293.0	223
EOG090R08SS	Complete	Chr15	5762531	5766833	406.3	273
EOG090R08SY	Complete	Chr05	12022968	12029587	393.9	272
EOG090R08T1	Complete	Chr1z	6036912	6040482	415.1	262
EOG090R08TD	Complete	Chr04	7038872	7041792	273.2	542
EOG090R08TN	Complete	Chr22	1874899	1878459	368.7	238
EOG090R08UU	Complete	Chr16	402218	413841	556.9	306
EOG090R08V4	Complete	Chr19	296491	306141	366.4	237
EOG090R08VI	Complete	Chr25	8784159	8793113	515.2	309
EOG090R08VP	Complete	Chr16	1041198	1054947	343.9	309
EOG090R08W2	Complete	Chr25	6120339	6123194	336.4	197
EOG090R08W9	Fragmented	Chr08	312809	316779	175.8	173
EOG090R08WA	Complete	Chr13	1205155	1207937	305.6	281
EOG090R08WC	Complete	Chr22	4676936	4678273	439.9	335
EOG090R08WT	Complete	Chr1z	8334917	8339178	264.5	190
EOG090R08X6	Complete	Chr12	4129399	4132254	430.6	269
EOG090R08XL	Complete	Chr09	7356411	7358192	366.3	244
EOG090R08XM	Complete	Chr23	5654450	5659855	515.0	329
EOG090R08XN	Complete	Chr03	8264379	8283886	473.6	365
EOG090R08XY	Complete	Chr20	1700746	1714960	480.7	398
EOG090R08Y6	Complete	Chr15	4026700	4029322	534.7	258
EOG090R08Y9	Complete	Chr13	5135388	5140443	444.2	255
EOG090R08YD	Complete	Chr05	13477367	13478872	182.6	212
EOG090R08YF	Complete	Chr04	4662729	4665597	591.5	370
EOG090R08YY	Missing
EOG090R08ZG	Complete	Chr23	1284736	1295318	480.3	241
EOG090R08ZH	Complete	Chr25	1687949	1691130	490.2	267
EOG090R08ZM	Complete	Chr29	3144864	3147816	504.3	366
EOG090R08ZX	Complete	Chr13	1215017	1228832	317.7	493
EOG090R0905	Complete	Chr11	3399304	3409747	344.4	297
EOG090R090O	Complete	Chr11	21438	35332	479.7	277
EOG090R090Q	Complete	Chr17	2604778	2608954	479.8	354
EOG090R0910	Complete	Chr17	5611999	5612973	426.8	265
EOG090R091O	Complete	Chr09	9268353	9280547	519.2	278
EOG090R0925	Complete	Chr04	12211579	12221482	430.3	246
EOG090R0926	Complete	Chr19	5898619	5901604	566.7	529
EOG090R0927	Complete	Chr16	1314691	1315881	375.1	239
EOG090R0928	Complete	Chr25	4199901	4202095	391.5	251
EOG090R092A	Complete	Chr06	4323297	4327857	388.4	292
EOG090R092J	Complete	Chr19	6584893	6590567	582.6	296
EOG090R092P	Complete	Chr06	4263035	4267530	342.2	263
EOG090R092V	Complete	Chr23	6989129	6991121	431.7	277
EOG090R0931	Complete	Chr16	3450924	3451964	502.8	291
EOG090R0932	Complete	Chr22	158264	166115	478.2	279
EOG090R0934	Complete	Chr04	4190154	4192419	438.4	279
EOG090R093K	Complete	Chr04	11678128	11685482	177.4	244
EOG090R0949	Complete	Chr03	4361833	4363215	364.1	304
EOG090R094H	Complete	Chr11	2782340	2783434	375.4	302
EOG090R094J	Complete	Chr28	4625627	4632425	349.6	266
EOG090R094P	Complete	Chr17	11178265	11182399	492.0	279
EOG090R095Z	Complete	Chr19	8545297	8546208	206.8	89
EOG090R0967	Complete	Chr03	5138068	5141957	449.3	323
EOG090R096N	Fragmented	Chr23	9931519	9937711	253.8	224
EOG090R096S	Complete	Chr05	3695190	3696708	514.6	262
EOG090R096Y	Complete	Chr10	1165967	1172554	326.7	328
EOG090R0974	Complete	Chr21	755914	773185	398.8	269
EOG090R097L	Missing
EOG090R097Q	Complete	Chr12	9210990	9211922	355.5	224
EOG090R097S	Complete	Chr25	7673411	7686037	584.2	295
EOG090R0980	Complete	Chr10	11479383	11480481	482.4	249
EOG090R098B	Complete	Chr17	6201161	6202977	420.4	260
EOG090R098Q	Complete	Chr15	9029808	9033767	476.1	274
EOG090R098T	Complete	Chr10	11547289	11556744	311.3	243
EOG090R098Y	Complete	Chr29	2760330	2768798	328.9	211
EOG090R099G	Complete	Chr26	3528945	3535742	379.9	275
EOG090R099O	Complete	Chr04	6645195	6647145	463.7	227
EOG090R099Q	Complete	Chr04	1278667	1280890	326.9	185
EOG090R09A4	Complete	Chr19	967767	968630	430.8	241
EOG090R09C5	Complete	Chr16	59433	62789	401.6	215
EOG090R09CX	Complete	Chr28	913561	919249	612.8	1430
EOG090R09CZ	Complete	Chr27	7315159	7328111	399.0	232
EOG090R09D1	Complete	Chr25	8816947	8820050	479.9	260
EOG090R09D5	Complete	Chr07	5932492	5938899	380.3	241
EOG090R09D7	Complete	Chr13	8188908	8191182	378.5	252
EOG090R09DM	Complete	Chr24	1261801	1273028	345.1	313
EOG090R09DR	Complete	Chr04	2435043	2443997	119.7	158
EOG090R09EG	Complete	Chr15	1442862	1445190	395.0	192
EOG090R09EV	Complete	Chr29	1490286	1496524	357.9	228
EOG090R09F0	Complete	Chr26	3673612	3679457	493.6	348
EOG090R09FQ	Complete	Chr23	5549188	5556049	228.3	162
EOG090R09FR	Complete	Chr03	8675045	8676989	507.8	235
EOG090R09GN	Complete	Chr06	7412403	7415529	361.1	222
EOG090R09H1	Complete	Chr07	4478342	4479226	566.6	262
EOG090R09HY	Complete	Chr08	4386300	4389040	330.7	240
EOG090R09I9	Complete	Chr19	8197115	8198891	324.1	272
EOG090R09IJ	Complete	Chr11	2109444	2110819	417.7	289
EOG090R09IT	Complete	Chr16	1064084	1065384	251.7	202
EOG090R09K2	Complete	Chr13	4310002	4312581	527.5	331
EOG090R09KG	Complete	Chr17	9865093	9867027	341.9	257
EOG090R09KH	Complete	Chr28	3244352	3245854	137.6	250
EOG090R09KJ	Complete	Chr10	2612440	2623597	483.4	415
EOG090R09KT	Complete	Chr29	4442389	4452887	469.5	699
EOG090R09KU	Complete	Chr27	5561542	5563380	458.1	355
EOG090R09LH	Complete	Chr10	9544202	9548444	265.2	322
EOG090R09MN	Complete	Chr28	3434714	3443967	366.8	254
EOG090R09N1	Complete	Chr14	2276241	2287847	425.8	231
EOG090R09N7	Complete	Chr24	4438214	4440852	415.3	238
EOG090R09N8	Complete	Chr04	4212745	4215386	295.6	219
EOG090R09N9	Complete	Chr15	9653970	9662846	437.2	289
EOG090R09NA	Complete	Chr13	3590996	3593809	460.8	294
EOG090R09NN	Fragmented	Chr14	3239504	3240375	106.8	74
EOG090R09NP	Complete	Chr16	1291625	1293009	381.3	353
EOG090R09O5	Complete	Chr26	5714988	5720695	400.7	242
EOG090R09OA	Complete	Chr03	5764836	5768936	501.1	424
EOG090R09OG	Complete	Chr07	507413	512518	496.7	266
EOG090R09QB	Complete	Chr30	624247	634645	401.6	261
EOG090R09QD	Complete	Chr13	5597988	5611862	458.0	339
EOG090R09QP	Complete	Chr10	986714	987562	551.4	245
EOG090R09QU	Complete	Chr23	6188748	6193630	368.8	255
EOG090R09QV	Duplicated	Chr23	4783291	4785086	452.1	225
EOG090R09QV	Duplicated	Chr08	6939279	6943238	451.6	225
EOG090R09RB	Missing
EOG090R09S0	Complete	Chr05	8235893	8244032	368.2	249
EOG090R09S2	Complete	Chr17	5598902	5616611	378.5	299
EOG090R09SD	Fragmented	Chr09	10731481	10732400	228.4	209
EOG090R09SW	Complete	Chr18	5485000	5490423	205.0	141
EOG090R09TG	Complete	Chr28	1500736	1509559	471.8	252
EOG090R09TH	Complete	Chr29	10517548	10521680	405.4	275
EOG090R09TW	Complete	Chr16	3044492	3053528	497.5	288
EOG090R09U0	Complete	Chr28	1836670	1848275	335.3	236
EOG090R09U2	Complete	Chr08	3447375	3455687	491.2	300
EOG090R09U8	Fragmented	Chr14	10006770	10013374	181.9	166
EOG090R09UG	Complete	Chr08	2863907	2865587	425.7	286
EOG090R09UH	Complete	Chr10	2554343	2559792	447.7	248
EOG090R09UJ	Complete	Chr13	8171880	8183894	469.7	395
EOG090R09UX	Complete	Chr29	7519610	7530489	503.6	386
EOG090R09VK	Missing
EOG090R09VZ	Complete	Chr04	6990535	6993323	437.0	244
EOG090R09W3	Complete	Chr13	10267641	10287312	349.5	449
EOG090R09WX	Complete	Chr02	653509	658518	406.1	270
EOG090R09WZ	Complete	Chr14	4429911	4442415	485.6	287
EOG090R09X8	Complete	Chr12	7538418	7540219	390.6	407
EOG090R09XH	Complete	Chr23	3608079	3609959	436.9	281
EOG090R09YE	Complete	Chr20	4537600	4541001	524.3	277
EOG090R09YH	Complete	Chr13	6368687	6370284	718.7	406
EOG090R09YJ	Complete	Chr05	4533255	4538397	252.8	136
EOG090R09YP	Complete	Chr22	5520055	5525953	449.9	280
EOG090R09Z1	Complete	Chr29	5018937	5020931	394.1	266
EOG090R09ZE	Complete	Chr19	10958381	10961401	182.4	129
EOG090R0A06	Complete	Chr20	4233527	4235711	440.3	344
EOG090R0A07	Complete	Chr25	1136292	1143335	483.9	461
EOG090R0A0D	Complete	Chr13	1462324	1464013	326.4	221
EOG090R0A0E	Complete	Chr19	3713053	3722161	538.6	257
EOG090R0A0F	Complete	Chr17	6770829	6776904	393.8	206
EOG090R0A0H	Complete	Chr15	1364236	1367473	428.1	236
EOG090R0A0I	Fragmented	Chr17	332989	336889	267.9	294
EOG090R0A0M	Complete	Chr04	8757475	8758602	486.6	249
EOG090R0A0N	Complete	Chr23	1905358	1906263	149.3	190
EOG090R0A14	Complete	Chr29	842121	846406	414.9	278
EOG090R0A1V	Complete	Chr08	4057412	4058701	363.1	261
EOG090R0A1Y	Complete	Chr22	5723215	5724477	401.7	196
EOG090R0A25	Complete	Chr12	4012667	4027923	423.0	232
EOG090R0A26	Complete	Chr1z	12940089	12944640	445.3	292
EOG090R0A2V	Missing
EOG090R0A3H	Complete	Chr24	4470754	4478435	137.4	224
EOG090R0A3O	Complete	Chr15	3173661	3184203	416.6	199
EOG090R0A43	Complete	Chr1z	778904	785733	381.1	313
EOG090R0A4B	Complete	Chr03	5261865	5263112	176.9	176
EOG090R0A4N	Complete	Chr25	6677909	6681089	220.9	175
EOG090R0A51	Duplicated	Chr10	26842	32684	281.6	226
EOG090R0A51	Duplicated	Chr10	7261	19861	277.5	221
EOG090R0A5D	Complete	Chr21	2296125	2297652	289.9	253
EOG090R0A5H	Complete	Chr10	11476587	11478061	309.2	226
EOG090R0A5J	Complete	Chr05	13444442	13451293	329.9	277
EOG090R0A5Z	Complete	Chr21	4849151	4855930	431.0	281
EOG090R0A60	Complete	Chr1z	13969842	13972138	417.1	279
EOG090R0A62	Complete	Chr12	6426775	6427773	352.8	296
EOG090R0A6U	Complete	Chr04	12295690	12302722	176.2	201
EOG090R0A6X	Complete	Chr03	6826465	6828026	365.8	195
EOG090R0A72	Complete	Chr07	3995343	3996753	180.9	196
EOG090R0A7C	Complete	Chr05	12506416	12508032	368.7	270
EOG090R0A7L	Complete	Chr06	946242	947252	419.2	284
EOG090R0A7U	Complete	Chr10	10604836	10608913	359.4	229
EOG090R0A89	Complete	Chr05	11532204	11537291	487.2	364
EOG090R0A8B	Fragmented	Chr18	1378252	1378665	38.3	38
EOG090R0A8H	Complete	Chr04	9261516	9262831	584.7	269
EOG090R0A8P	Missing
EOG090R0A9R	Complete	Chr20	1198380	1204876	425.7	272
EOG090R0AAU	Complete	Chr29	1460568	1461793	379.7	261
EOG090R0AB3	Complete	Chr28	2121750	2123800	295.6	200
EOG090R0ABH	Complete	Chr10	10436912	10438508	182.6	165
EOG090R0ABK	Complete	Chr26	3501167	3504168	479.9	278
EOG090R0ABO	Complete	Chr1z	10345743	10347050	400.1	278
EOG090R0ABW	Complete	Chr05	9068988	9074063	459.7	425
EOG090R0ADB	Duplicated	Chr04	9274789	9276508	442.4	244
EOG090R0ADB	Duplicated	Chr04	9277055	9281010	497.9	244
EOG090R0ADT	Complete	Chr02	2691994	2703084	268.5	270
EOG090R0AE5	Complete	Chr21	9869623	9872521	257.0	242
EOG090R0AE6	Complete	Chr03	8342338	8343513	505.6	315
EOG090R0AEA	Complete	Chr15	9487233	9488824	510.0	241
EOG090R0AEL	Complete	Chr22	1464137	1473321	476.8	235
EOG090R0AEQ	Complete	Chr22	969999	973749	476.8	299
EOG090R0AFI	Complete	Chr05	9433998	9434654	201.0	123
EOG090R0AFJ	Complete	Chr10	5541390	5552964	395.9	245
EOG090R0AFO	Fragmented	Chr1z	7978903	7985324	167.5	112
EOG090R0AFW	Complete	Chr30	336585	337490	378.8	293
EOG090R0AGA	Complete	Chr15	8035462	8041131	242.6	198
EOG090R0AGJ	Missing
EOG090R0AGV	Complete	Chr18	3568096	3573010	437.6	270
EOG090R0AH0	Complete	Chr04	3508995	3513804	208.1	115
EOG090R0AHE	Complete	Chr25	1076266	1077435	210.3	164
EOG090R0AHM	Complete	Chr06	11881048	11892597	340.8	200
EOG090R0AI1	Complete	Chr13	3684549	3685250	369.8	215
EOG090R0AIA	Complete	Chr05	9435445	9436859	350.1	233
EOG090R0AIP	Complete	Chr02	2965952	2970901	268.6	160
EOG090R0AIR	Complete	Chr26	463667	468789	477.3	371
EOG090R0AJ2	Complete	Chr03	2158883	2163420	425.5	204
EOG090R0AJ3	Complete	Chr28	1470649	1479995	280.8	201
EOG090R0AJE	Complete	Chr04	2419502	2424782	481.2	326
EOG090R0AJK	Complete	Chr12	420722	422403	401.2	225
EOG090R0AJP	Complete	Chr13	10308006	10312154	465.8	283
EOG090R0AKF	Complete	Chr24	2586310	2587161	227.5	158
EOG090R0AL0	Complete	Chr13	1274330	1279619	446.3	302
EOG090R0AL2	Complete	Chr16	2029406	2030342	214.1	135
EOG090R0ALJ	Complete	Chr1z	2505523	2506512	332.8	281
EOG090R0ALU	Complete	Chr04	6145231	6146490	447.4	296
EOG090R0AM0	Complete	Chr04	4323295	4324778	454.8	232
EOG090R0AM2	Complete	Chr08	9061382	9064193	186.4	155
EOG090R0AMC	Complete	Chr22	3129205	3136161	197.2	120
EOG090R0AMS	Complete	Chr16	5825705	5828721	440.4	244
EOG090R0AMT	Complete	Chr20	5283836	5285496	338.4	214
EOG090R0AN6	Complete	Chr15	5249207	5250253	290.4	180
EOG090R0ANN	Complete	Chr02	3896512	3898315	320.5	234
EOG090R0ANO	Complete	Chr19	4349631	4354678	307.6	331
EOG090R0AO1	Complete	Chr12	3484917	3486041	388.9	305
EOG090R0AOF	Complete	Chr02	1717229	1727539	399.4	206
EOG090R0AOM	Duplicated	Chr12	5196425	5202331	392.2	294
EOG090R0AOM	Duplicated	Chr22	550014	554283	343.0	279
EOG090R0AOM	Duplicated	Chr22	567742	570554	378.3	289
EOG090R0AOM	Duplicated	Chr22	580663	588675	360.9	280
EOG090R0AOM	Duplicated	Chr23	1070873	1073643	374.2	289
EOG090R0AOM	Duplicated	Chr23	1075910	1078031	388.2	290
EOG090R0AOM	Duplicated	Chr23	1086151	1087592	397.1	288
EOG090R0AOQ	Complete	Chr03	7854084	7854924	263.7	163
EOG090R0AP3	Fragmented	Chr17	1278155	1283260	345.0	210
EOG090R0AP6	Complete	Chr17	10472376	10476497	312.5	247
EOG090R0AP7	Complete	Chr08	9064810	9071520	315.9	251
EOG090R0APU	Complete	Chr04	2626118	2629654	426.4	271
EOG090R0AQ3	Complete	Chr31	2390715	2417452	625.7	310
EOG090R0AQ8	Complete	Chr25	4096915	4098907	316.6	189
EOG090R0AQE	Complete	Chr14	3787209	3790444	341.1	314
EOG090R0AQO	Complete	Chr13	4399134	4401143	291.1	253
EOG090R0AQQ	Complete	Chr13	4489589	4495318	221.5	298
EOG090R0AQV	Complete	Chr18	6366840	6369211	404.6	210
EOG090R0ARF	Complete	Chr19	6974634	6975610	314.6	216
EOG090R0ARN	Complete	Chr09	4611946	4613483	393.5	260
EOG090R0ART	Complete	Chr09	10056662	10058639	460.6	246
EOG090R0ASM	Complete	Chr20	5565533	5572664	378.7	217
EOG090R0ATG	Complete	Chr10	311636	326534	313.6	269
EOG090R0ATN	Complete	Chr04	5758118	5760569	670.4	396
EOG090R0AU0	Complete	Chr05	6476221	6479282	451.0	235
EOG090R0AU2	Complete	Chr04	2786607	2788078	271.5	207
EOG090R0AUA	Complete	Chr08	1002888	1007085	281.6	168
EOG090R0AUB	Complete	Chr14	2874899	2877573	237.2	173
EOG090R0AUI	Complete	Chr10	11557384	11559403	420.2	207
EOG090R0AUS	Complete	Chr28	2518701	2519986	211.4	173
EOG090R0AV9	Complete	Chr28	4648559	4651958	359.4	195
EOG090R0AVD	Complete	Chr07	197965	202765	338.0	217
EOG090R0AVR	Complete	Chr20	410958	414114	343.1	280
EOG090R0AW4	Complete	Chr14	6609123	6619091	369.8	216
EOG090R0AW6	Complete	Chr1z	7139712	7152718	315.8	230
EOG090R0AW7	Complete	Chr29	5892109	5894927	199.1	153
EOG090R0AWD	Complete	Chr22	7407292	7423897	337.6	331
EOG090R0AWR	Complete	Chr26	6859646	6861160	204.4	178
EOG090R0AWV	Complete	Chr21	8773728	8775139	323.6	146
EOG090R0AX6	Complete	Chr22	2235325	2237946	275.1	167
EOG090R0AXA	Complete	Chr29	10941320	10945440	371.4	188
EOG090R0AXC	Complete	Chr16	4606574	4616339	226.7	323
EOG090R0AXT	Missing
EOG090R0AYM	Complete	Chr23	6175641	6177057	330.3	242
EOG090R0AYN	Complete	Chr25	479448	483206	347.0	232
EOG090R0AYS	Complete	Chr22	6989680	6992769	215.6	247
EOG090R0AYY	Complete	Chr04	3544623	3545623	411.5	214
EOG090R0AZN	Complete	Chr10	1350810	1352218	382.7	198
EOG090R0AZV	Complete	Chr30	609070	613288	233.5	204
EOG090R0AZW	Complete	Chr25	4422163	4423448	362.8	229
EOG090R0AZX	Complete	Chr28	2078710	2081499	166.8	140
EOG090R0B0H	Complete	Chr21	5022156	5023097	441.5	287
EOG090R0B18	Complete	Chr17	11000359	11002431	297.8	261
EOG090R0B1E	Complete	Chr14	3737696	3741175	426.1	221
EOG090R0B1M	Complete	Chr19	900682	911395	653.2	1016
EOG090R0B1R	Complete	Chr03	10949586	10950871	143.5	234
EOG090R0B24	Complete	Chr09	3108133	3142821	414.9	215
EOG090R0B2V	Complete	Chr18	46258	47019	241.2	175
EOG090R0B3J	Complete	Chr26	7712563	7717961	430.1	237
EOG090R0B3X	Complete	Chr12	7386828	7388102	246.6	237
EOG090R0B4I	Complete	Chr18	6699714	6702179	385.9	228
EOG090R0B5A	Complete	Chr1z	7159667	7168953	444.6	278
EOG090R0B5B	Complete	Chr12	3504690	3507516	244.3	213
EOG090R0B5L	Complete	Chr08	4088178	4091828	433.3	387
EOG090R0B5Q	Complete	Chr08	8409906	8435964	399.0	191
EOG090R0B5U	Complete	Chr18	11205386	11206249	213.8	201
EOG090R0B62	Complete	Chr23	9979767	9981029	297.4	260
EOG090R0B6S	Complete	Chr07	7117748	7119466	114.7	101
EOG090R0B78	Complete	Chr15	2762328	2766267	227.5	209
EOG090R0B79	Complete	Chr10	8539670	8541069	337.1	187
EOG090R0B7C	Complete	Chr04	5852271	5853504	358.3	222
EOG090R0B7U	Complete	Chr16	327558	328541	201.6	132
EOG090R0B7W	Complete	Chr02	1447573	1467512	357.9	168
EOG090R0B7X	Complete	Chr07	6567368	6570173	552.7	317
EOG090R0B80	Complete	Chr23	6684237	6685238	398.1	253
EOG090R0B81	Complete	Chr12	10251876	10254175	165.1	153
EOG090R0B82	Complete	Chr07	4091017	4093543	569.8	396
EOG090R0B83	Complete	Chr13	8743365	8747218	269.6	337
EOG090R0B92	Complete	Chr11	729496	739328	453.1	260
EOG090R0B9C	Complete	Chr05	9762844	9770640	239.1	259
EOG090R0B9O	Complete	Chr06	4623887	4628403	353.7	208
EOG090R0B9W	Complete	Chr04	6831931	6837744	419.8	264
EOG090R0BA3	Complete	Chr08	9075524	9086351	413.8	207
EOG090R0BA4	Complete	Chr05	7897852	7899601	366.4	201
EOG090R0BA8	Complete	Chr03	8309170	8309988	342.5	227
